ID,Data_Text,Result
5495,เจ็บตาค่ะ,ป่วย
5496,เจ็บตาคับ,ป่วย
5497,เจ็บตา,ป่วย
5498,ปวดแขนครับ,ป่วย
5499,ปวดแขนค่ะ,ป่วย
5500,ปวดแขนคับ,ป่วย
5501,ปวดแขน,ป่วย
5502,ปวดขาครับ,ป่วย
5503,ปวดขาค่ะ,ป่วย
5504,ปวดขาคับ,ป่วย
5505,ปวดขา,ป่วย
5506,ขาชาครับ,ป่วย
5507,ขาชาค่ะ,ป่วย
5508,ขาชาคับ,ป่วย
5509,ขาชา,ป่วย
5510,แขนชาครับ,ป่วย
5511,แขนชาค่ะ,ป่วย
5512,แขนชาคับ,ป่วย
5513,แขนชา,ป่วย
5514,มือชาครับ,ป่วย
5515,มือชาค่ะ,ป่วย
5516,มือชาคับ,ป่วย
5517,มือชา,ป่วย
5518,เหนื่อยง่ายครับ,ป่วย
5519,เหนื่อยง่ายค่ะ,ป่วย
5520,เหนื่อยง่ายคับ,ป่วย
5521,เหนื่อยง่าย,ป่วย
5522,ท้องเดินครับ,ป่วย
5523,ท้องเดินค่ะ,ป่วย
5524,ท้องเดินคับ,ป่วย
5525,ท้องเดิน,ป่วย
5526,ปวดหูครับ,ป่วย
5527,ปวดหูค่ะ,ป่วย
5528,ปวดหูคับ,ป่วย
5529,ปวดหู,ป่วย
5530,เสียงแหบครับ,ป่วย
5531,เสียงแหบค่ะ,ป่วย
5532,เสียงแหบคับ,ป่วย
5533,เสียงแหบ,ป่วย
5534,ปวดเอ็นครับ,ป่วย
5535,ปวดเอ็นค่ะ,ป่วย
5536,ปวดเอ็นคับ,ป่วย
5537,ปวดเอ็น,ป่วย
5538,ปวดคอครับ,ป่วย
5539,ปวดคอค่ะ,ป่วย
5540,ปวดคอคับ,ป่วย
5541,ปวดคอ,ป่วย
5542,ปวดข้อครับ,ป่วย
5543,ปวดข้อค่ะ,ป่วย
5544,ปวดข้อคับ,ป่วย
5545,ปวดข้อ,ป่วย
5546,เจ็บปากครับ,ป่วย
5547,เจ็บปากค่ะ,ป่วย
5548,เจ็บปากคับ,ป่วย
5549,เจ็บปาก,ป่วย
5550,หอบครับ,ป่วย
5551,หอบค่ะ,ป่วย
5552,หอบคับ,ป่วย
5553,หอบ,ป่วย
5554,ตาเหลืองครับ,ป่วย
5555,ตาเหลืองค่ะ,ป่วย
5556,ตาเหลืองคับ,ป่วย
5557,ตาเหลือง,ป่วย
5558,ตามัวครับ,ป่วย
5559,ตามัวค่ะ,ป่วย
5560,ตามัวคับ,ป่วย
5561,ตามัว,ป่วย
5562,ตาฝ้าฟางครับ,ป่วย
5563,ตาฝ้าฟางค่ะ,ป่วย
5564,ตาฝ้าฟางคับ,ป่วย
5565,ตาฝ้าฟาง,ป่วย
5566,ตาพร่ามัวครับ,ป่วย
5567,ตาพร่ามัวค่ะ,ป่วย
5568,ตาพร่ามัวคับ,ป่วย
5569,ตาพร่ามัว,ป่วย
5570,แขนขาไม่มีแรงครับ,ป่วย
5571,แขนขาไม่มีแรงค่ะ,ป่วย
5572,แขนขาไม่มีแรงคับ,ป่วย
5573,แขนขาไม่มีแรง,ป่วย
5574,แขนไม่มีแรงครับ,ป่วย
5575,แขนไม่มีแรงค่ะ,ป่วย
5576,แขนไม่มีแรงคับ,ป่วย
5577,แขนไม่มีแรง,ป่วย
5578,ขาไม่มีแรงครับ,ป่วย
5579,ขาไม่มีแรงค่ะ,ป่วย
5580,ขาไม่มีแรงคับ,ป่วย
5581,ขาไม่มีแรง,ป่วย
5582,อ่อนเพลียครับ,ป่วย
5583,อ่อนเพลียค่ะ,ป่วย
5584,อ่อนเพลียคับ,ป่วย
5585,อ่อนเพลีย,ป่วย
5586,นอนไม่หลับครับ,ป่วย
5587,นอนไม่หลับค่ะ,ป่วย
5588,นอนไม่หลับคับ,ป่วย
5589,นอนไม่หลับ,ป่วย
5590,อาเจียนครับ,ป่วย
5591,อาเจียนค่ะ,ป่วย
5592,อาเจียนคับ,ป่วย
5593,อาเจียน,ป่วย
5594,เลือดกำเดาครับ,ป่วย
5595,เลือดกำเดาค่ะ,ป่วย
5596,เลือดกำเดาคับ,ป่วย
5597,เลือดกำเดา,ป่วย
5598,ไมเกรนครับ,ป่วย
5599,ไมเกรนค่ะ,ป่วย
5600,ไมเกรนคับ,ป่วย
5601,ไมเกรน,ป่วย
5602,ท้องผูกครับ,ป่วย
5603,ท้องผูกค่ะ,ป่วย
5604,ท้องผูกคับ,ป่วย
5605,ท้องผูก,ป่วย
5606,ไอจามครับ,ป่วย
5607,ไอจามค่ะ,ป่วย
5608,ไอจามคับ,ป่วย
5609,ไอจาม,ป่วย
